filename,text
TE_BABJI_000001479,DijiTal lAvAdevIlu maLlI jUm
TE_BABJI_000001480,vaiఎs jagan gaెlupu kosaM kRSi cestA lakSmI pArvati
TE_BABJI_000001481,nerugAnA paొttulA
TE_BABJI_000001482,bukAyiMce prayatnaM cesina janasenAni
TE_BABJI_000001483,TIArఎsku guNapAThaM caెppAli vidyArthulato vIhaెc
TE_BABJI_000001484,cetulu lekuMTeneM TrAkTar naDapaDaMlo diTTa
TE_BABJI_000001485,pAyijan pArku cUstArA
TE_BABJI_000001486,paెLli iSTaM leka sUsaiD cesukuMdanukunnAru kAnI
TE_BABJI_000001487,baTlar rikArDu ardha zatakaM
TE_BABJI_000001488,cikaెn  rU
TE_BABJI_000001489,rAvaెla TIDIpIni vIDaTaM vaెnuka asalu kAraNamidenA
TE_BABJI_000001490,kaొriyAlo zAMti naెlakaొnenA
TE_BABJI_000001491,haidarAbAdloni pAtabastIlo kAlpula kalakalaM
TE_BABJI_000001492,krikaెT phyAnspai aisIsI sarve Azcaryakara phalitAlu
TE_BABJI_000001493,epIni cUsi abhivRddhi aMTe eMTo taెlusukovAli
TE_BABJI_000001494,TrAnsjaెMDarlu aDukkovaDaM vyabhicAraM mAtrame ceyAlA udyogAlu ceyakUDadA
TE_BABJI_000001495,nAlugo rojuku cerina ArmI ఎMpikalu
TE_BABJI_000001496,akkaDa muMdugAne vaccina krismas ఎMdukaMTe
TE_BABJI_000001497,Taim ples caెppi prati savAl visirina TIDIpI neta
TE_BABJI_000001498,iMTarto nAlugeLla bIIDI
TE_BABJI_000001499,udyogAniki taొli maెTTu iMTarnSip
TE_BABJI_000001500,gaNez nimajjanaMlo nenu saitaM aMTU ఒke ఒkka yuvati
TE_BABJI_000001501,zmazAnaMlo zavaM tagalabaDutuMDagA piDiguddulu
TE_BABJI_000001502,ఎrragaొMDapAlaెM pragati vaipu payanaM
TE_BABJI_000001503,ApareSan saksaెs maొttaM cinnArulu bayaTaki
TE_BABJI_000001504,oTarla jAbitA piTiSanpai vicAraNa ki vAyidA
TE_BABJI_000001505,pedarikAnni jayiMca leka balavanmaraNAniki pAlpaDiMdi
TE_BABJI_000001506,iMDipaెMDaెMT abhyarthi zivakumAr raెDDi mA pArTI vAre kAnI
TE_BABJI_000001507,bIjepIki mamata jhalak sinhA dvayaMto bheTI
TE_BABJI_000001508,ika cairman ఎMDi padavulu ververu
TE_BABJI_000001509,cadiviMdi lAcesedi marolA
TE_BABJI_000001510,ఒkka rAtriki  lakSalu
TE_BABJI_000001511,mahAkUTami abhyarthulu vIrenA
TE_BABJI_000001512,sedya saMkSobhaM pAlakula pApame
TE_BABJI_000001513,nidralemi gurakalato vegedaెlA
TE_BABJI_000001514,avinItini niyaMtriMcAlsina bAdhyata mIkU uMdi
TE_BABJI_000001515,paDi lecina kaెraTaM
TE_BABJI_000001516,tallini Uriki paMpiMdi aMtalone
TE_BABJI_000001517,praNab prasaMgaM
TE_BABJI_000001518,vIdhikukkanu krUraMgA kaొTTijailu pAlai
TE_BABJI_000001519,cAmaduMpa sUp
TE_BABJI_000001520,ఎvaru puDatAronani iMDiyA pAk ఎduru cUstunnAyi
TE_BABJI_000001521,nidramattuku nAlugu prANAlu bali
TE_BABJI_000001522,mummaraMgA zrIzailaM saొraMgaM panulu
TE_BABJI_000001523,haెceఎllo udyogAlu
TE_BABJI_000001524,viplava sArathigA gaNapati prayANaM sAgiMdilA
TE_BABJI_000001525,lakSala varakU unna raitu ruNAlu mAphI rAjasthAn prabhutvaM
TE_BABJI_000001526,I TIDIpI ఎmmaెlyeku janasena nuMci tIvra poTI tappadA
TE_BABJI_000001527,parizodhanalakuivigo phaెloSiplu
TE_BABJI_000001528,caెraku kaTiMg ika sulabhaM
TE_BABJI_000001529,I naెla na vipro kaMpaెnIlo udyoga meLA
TE_BABJI_000001530,divikegina pramukha naTi
TE_BABJI_000001531,bAlyAnni cidime jailu caTTAlaku caెk
TE_BABJI_000001532,muMdastu mastu
TE_BABJI_000001533,girijanula vaidyaM samasyalapai dRSTi sAriMcAli
TE_BABJI_000001534,karNATakalo maLlI kurcIlATa
TE_BABJI_000001535,kApalAdAru modI viphalaM  rAhul gAMdhI
TE_BABJI_000001536,daivaM ఒka madhura bhAvana
TE_BABJI_000001537,plesmaెMTslo saెlaెkT kAvAlaMTe I skils uMDAli
TE_BABJI_000001538,jAbmeLAto mosaM nirvAhakulapai kesu namodu
TE_BABJI_000001539,palu abhivRddhi kAryakramAlaku lokeS zaMkusthApana
TE_BABJI_000001540,kannA lakSmInArAyaNaku lIgal noTIsulu
TE_BABJI_000001541,maisUru ఎMpIpai rUpAyiki prakAzrAj paruvunaSTaM dAvA
TE_BABJI_000001542,Arఎsఎs kAryakarta dAruNa hatya
TE_BABJI_000001543,modI rAka caMdra keka
TE_BABJI_000001544,saెpTaెMbar maొdaTi vAraMlo vaisIpIlo cerika
TE_BABJI_000001545,kiDnI rAkaెTlo rUlakSallo svAhA
TE_BABJI_000001546,ucita byAMkiMg sevala raddu nijaM kAdu aibiఎ
TE_BABJI_000001547,ఎnnikala pracAraMlo tummala Asaktikara vyAkhyalu
TE_BABJI_000001548,hodA udyamaMloki udyogulu
TE_BABJI_000001549,neSanal inisTiTyUT Aph TaెknAlajIlo udyogAlu
TE_BABJI_000001550,A Aruguru TIvIlo cAgaMTi koTezvararAvu caెppina katha vini
TE_BABJI_000001551,caMdrabAbu svayaMgA A mugguri mahiLalaku
TE_BABJI_000001552,I naెla na sillImAMks aipiఒ
TE_BABJI_000001553,aipIఎl  sIjanlo taొlisAri ilA jarigiMdi
TE_BABJI_000001554,praiveTu skUls gurtiMpu nilipeddAM
TE_BABJI_000001555,ఎgisi paDina saెnsaెks
TE_BABJI_000001556,udyogulaku amaెjAn bhArI SAk
TE_BABJI_000001557,adhikAraMloki rAbotoMdi vAre lagaDapATi
TE_BABJI_000001558,hodA kosaM kAgaDAla pradarzana
TE_BABJI_000001559,janasenaku nAgabAbu varuN tej bhArI virALaM
TE_BABJI_000001560,raెMDu rojullo ApareSan vIl cairpaine vacci
TE_BABJI_000001561,kaొDuku gaెMTezADu kumArtaెle talliki kanyAdAnaM
TE_BABJI_000001562,ave caెbutAyi
TE_BABJI_000001563,virravIgite ఒkka taొkku taొkkutADu mohanbAbu
TE_BABJI_000001564,guMDaె jabbemonani bhayaMgA uMdi
TE_BABJI_000001565,gAli janArdan raెDDipai lukauT noTIs
TE_BABJI_000001566,prasavaM tarvAta
TE_BABJI_000001567,olD Ij golD
TE_BABJI_000001568,sIఎMku A ఎMpI nivedika ivvaDaMpai maMtri sIriyas
TE_BABJI_000001569,tvaralo girijan brAMD jIDi pappu
TE_BABJI_000001570,I sAdhuvu TrAkTarnu ఎlA lAgADo taెliste
TE_BABJI_000001571,byAMklo iMTi daొMgalu
TE_BABJI_000001572,aipIఎl abhimAnulaku cedu vArta veDuka tedIllo mArpu
TE_BABJI_000001573,mUDu naెlallo rUpu rekhalu mAripotAyi caMdrabAbu
TE_BABJI_000001574,baెMgaLUru resulone
TE_BABJI_000001575,ceTu cesina medho ahaMkAraM
TE_BABJI_000001576,kannAto maొdaTa DIl saెT cesiMdi ఎvaru ఎMduku phaెyil ayyiMdi
TE_BABJI_000001577,taొlisAri oTu veyanunna  lakSala yuva oTarlu
TE_BABJI_000001578,prayogAlaku cAns
TE_BABJI_000001579,golD maెDal vijeta vinez phogaT ఎMgejmaెMT ఎkkaDa cesukuMdo taెliste
TE_BABJI_000001580,dil rAjuku grIn signal iccina nAni
TE_BABJI_000001581,raghunAthadezika vaibhava saMgrahaM
TE_BABJI_000001582,kAli maDamato vaెnakku kaొTTi
TE_BABJI_000001583,pAkaెT manIto A sTUDaెMTs cese dharmakAryakramAlu cUste
TE_BABJI_000001584,A cUpule sRSTiki mUlaM
TE_BABJI_000001585,netibIra rAjakIyaMlo naitika koNamA
TE_BABJI_000001586,epIki hyAMDiccina keMdra prabhutvaM
TE_BABJI_000001587,balarAM nAyak ఎMpIgA gaెlupu khAyaM uttam
TE_BABJI_000001588,kAlpulaku taెgabaDina pAk amarulaina naluguru bhArata javAnlu
TE_BABJI_000001589,adbhuta rikArDu sAdhiMcina iMglaMD spinnarlu
TE_BABJI_000001590,ఎnnikalakalaM
TE_BABJI_000001591,nA bAlyaM gurtaొcciMdi vivivinAyak
TE_BABJI_000001592,byAMku DipAjiTlaku riyalTI daెbba
TE_BABJI_000001593,keraLa vAsulaku maెgA bradar sAyaM
TE_BABJI_000001594,tamiLanADu prabhutva nirNayaMpai kamal kannaెrra
TE_BABJI_000001595,kannApai caెpputo dADi cesina lArI Draivar
TE_BABJI_000001596,mAmiDi baెllaMto
TE_BABJI_000001597,paripakvata ledani aMTArA
TE_BABJI_000001598,kAMgraెs tIrupai tIvra asaMtRptilo sIpIai
TE_BABJI_000001599,bhAratku bhArI ఎdurudaెbba kIlaka baularku gAyaM
TE_BABJI_000001600,pAkisthAn baular Aphridi saMcalanaM prapaMcavyAptaMgA prazaMsalu
TE_BABJI_000001601,yaMg hIroyinto taెlugu darzakuDu jAm jAm
TE_BABJI_000001602,ఎMఎsఎMilaku cainA digumatula SAk
TE_BABJI_000001603,saెpTaెMbaru ne mArkaెTloki Anar  ఎks  ఎks myAks
TE_BABJI_000001604,caెvulaku vaెlugu pUlu
TE_BABJI_000001605,mukhyamaMtri ఎMduku lAlUcI paDutunnAru mAjI maMtri
TE_BABJI_000001606,ukku dharalanu niyaMtriMcaMDi
TE_BABJI_000001607,phArmA raMgAniki airlAMDlo apAra avakAzAlu
TE_BABJI_000001608,akTobarulo  lakSala Tannula baొggu utpatti
TE_BABJI_000001609,sAmAjika viplavakAriNi
TE_BABJI_000001610,abhivRddi kAryakramAla zaMkusthApanallo sIఎM bijI bijI
TE_BABJI_000001611,tedIllo amarAvatilo va Ardhika saMghaM sabhyula paryaTana
TE_BABJI_000001612,epIki hodA iccedi lenidI telcesina keMdraM
TE_BABJI_000001613,donimalai ఎnఎMDIsI cejArutuMdA
TE_BABJI_000001614,o praiveTu kansTrakSan daurjanyaM aMdhakAraMlo sAphTver kaMpaెnIlu
TE_BABJI_000001615,sAyaM ceyaDAniki cetule kAvAlA manasuMTe cAladA
TE_BABJI_000001616,janaM cUsi vaisIpI baెMbelu
TE_BABJI_000001617,adi pragati Avedana sabha revaMt
TE_BABJI_000001618,mudirina vargaporu
TE_BABJI_000001619,nAg azvin TvITpai keTIAr ఎlA spaMdiMcAraMTe
TE_BABJI_000001620,jesI ఎMpI ayyuMDi eMTI mATalu
TE_BABJI_000001621,mIgaDa vAri saMgIta navAvadhAnaM
TE_BABJI_000001622,I eDAdi vRddhi  zAtaM
TE_BABJI_000001623,oTezADu vimAnaM ఎkkADu
TE_BABJI_000001624,keMdra maMtripai bhU kabjA kesu
TE_BABJI_000001625,anaMtuDaina parabrahmaM
TE_BABJI_000001626,rAjakIya pArTIlato rASTra ఎnnikala adhikAri sisoDiyA bheTI
TE_BABJI_000001627,prabodhAnaMda AzramaM daggara vaMdalAdi maMdi polIsulu
TE_BABJI_000001628,atithi devo bhava
TE_BABJI_000001629,mimmalni kaDupubbA navviMce paొliTikal phancAMgaM
TE_BABJI_000001630,I eDAdi bul Serlu ive
TE_BABJI_000001631,AMdhrA byAMkku rU koTla naSTaM
TE_BABJI_000001632,diggaja hodAku ceruvalo virAT
TE_BABJI_000001633,gurtiMpu lekapote aDmiSanlaku ఎMduku anumatiMcAru
TE_BABJI_000001634,svaccha Uru
TE_BABJI_000001635,arjaMTainA cerukunna pradhAni modI
TE_BABJI_000001636,phalitAlapai revaMt prabhAvaM lagaDapATi
TE_BABJI_000001637,janasena adhinetato bheTI ayina polAMD aMbAsiDar mIDiyAto pavan
TE_BABJI_000001638,yuva hIrolaku uparASTrapati viluvaina sUcanalu
TE_BABJI_000001639,Asaktikara viSayaM vaెllaDiMcina TIDIpI ఎMpI rAmmohan
TE_BABJI_000001640,iMTi paMTalapai sadassu
TE_BABJI_000001641,rAhul paryaTananu aDDukuMTAM TIArఎsvI
TE_BABJI_000001642,nijAmAbAd lavars prema katha ఎlA sukhAMtamaiMdaMTe
TE_BABJI_000001643,A sITu bIjepIki ivvaDaM valle daెbbatinnAM caMdrabAbu
TE_BABJI_000001644,taెluguku ugAdullevu uSassullevu
TE_BABJI_000001645,mIru saporT ceste  varalDki prUv caెyyaొccu zaMkar
TE_BABJI_000001646,maNikaTTu mAMtrikula myAjik lo vikaెTlu vArive
TE_BABJI_000001647,mugguru kAdupadnAlugu vela biDDalu
TE_BABJI_000001648,A cuTTAlanu emainA aMTe grAma bahiSkaraNe
TE_BABJI_000001649,padmAvatku cinnArula nRtyaM karNIsena haMgAmA
TE_BABJI_000001650,daLita kalaMpai daurjanyamelA
TE_BABJI_000001651,khairatAbAd abhyarthi utkaMThaku taెra
TE_BABJI_000001652,vaijAglo sTUDiyo paెDite sahakaristAM gaMTA zrInivAsarAvu
TE_BABJI_000001653,logA bIjepI taొli jAbitA
TE_BABJI_000001654,aipIఎl velaM raెMDo roju hailaెTs ive
TE_BABJI_000001655,udayaM saెSan bulliS
TE_BABJI_000001656,maెlborn TaెsT ATa vikaెTla veTa prAraMbhaM
TE_BABJI_000001657,DisaెMbar DaెDlain adhikArulato kaDiyaM
TE_BABJI_000001658,saradAgA sAgina roD Tu maెkAMg raiD
TE_BABJI_000001659,pAk aphgAn ATagALlanu maMdaliMcina aisIsI
TE_BABJI_000001660,lADjilo pIhaెcDI yuvakuDi Atmahatya
TE_BABJI_000001661,bIsIsIai nAkemI caెppaledu muraLI vijay
TE_BABJI_000001662,haidarAbAdlo kasToDiyal Daెt kalakalaM
TE_BABJI_000001663,epIlo rAkSasapAlana kaొnasAgistunnAru
TE_BABJI_000001664,puNaె yUpI vijayAlu
TE_BABJI_000001665,I sinimA prati ఒkkari taొlipremani gurtu cestuMdi rAnA
TE_BABJI_000001666,saెpTaెMbar na asaెMblI raddu
TE_BABJI_000001667,iMjanIriMg vidyArthi mRti
TE_BABJI_000001668,adhikAra pArTI abhyarthulu paెTTukunna Aza emiTaMTe
TE_BABJI_000001669,kaLla muMde mugguru annadammula jalasamAdhi
TE_BABJI_000001670,taెlaMgANa erpATune cIkaTi dinaMgA prakaTiMci ippuDaెlA vastunnAru
TE_BABJI_000001671,aidu vikaెTlu kolpoyina kolkatA
TE_BABJI_000001672,baDAbAbulanu buriDI kaొTTiMcina kilADI leDI
TE_BABJI_000001673,AsiyA kap baMglAdezto myAclo bhArat vijaya lakSyaM
TE_BABJI_000001674,e rAjakIya pArTIni TArgaెT ceyaledu zrIkAMt
TE_BABJI_000001675,sarikaొtta laెnaొvo phiTnaెs byAMDs viDudala
TE_BABJI_000001676,pratyekaMgA enugula kosame nirmiMcAru
TE_BABJI_000001677,sahodyogula duSpravartanato hRdrogAlu
TE_BABJI_000001678,raitulu saMtoSaMgA uMDAli keI
TE_BABJI_000001679,arjun raెDDi hIroyin raెMDusArlu premalo phaెyil
TE_BABJI_000001680,nirAzalo manoj tivArI
TE_BABJI_000001681,saెMcarIla joru rAyuDu kUDA bAdezADu
TE_BABJI_000001682,samudraMpai paొDavaina briDjini nirmiMci rikArDu sRSTiMcina cainA
TE_BABJI_000001683,pArizuddhya kArmikuDi kumAruDu ఎyims sAdhiMcADu
TE_BABJI_000001684,caెlaregina pavan
TE_BABJI_000001685,A paMDla vAsana cUsi vimAnaM digezAru
TE_BABJI_000001686,guMTUru nuMci haidarAbAd vaెLlaDaM ika mariMta sulabhaM viSayameMTaMTe
TE_BABJI_000001687,SamI phiksiMg kesu noru vippina mahmad bhAy
TE_BABJI_000001688,aDDaMgA daొrikina lipsTik bAbA strI veSaMlo
TE_BABJI_000001689,pavanto taెlaMgANa janasena netala bheTI
TE_BABJI_000001690,mI smArTphonnu bhadraMgA uMcukoMDilA
TE_BABJI_000001691,bihaెcIఎllo udyogAlu
TE_BABJI_000001692,ataDilo aMta krUratvaM dAguMdA
TE_BABJI_000001693,TIjI vaెMkaTeS vyAkhyalaku klAriTI iccina ఎsvI mohanraెDDi
TE_BABJI_000001694,vanDe bauliMg ryAMkiMgslo agrasthAnaMlo bumrA caritra sRSTiMcina AphghAn baular
TE_BABJI_000001695,zrIvAri brahmotsavAlaku velamaMdi polIsula bhadrata
TE_BABJI_000001696,samudraMlo myUjiyaM
TE_BABJI_000001697,akila danaMjaya bauliMgpai veTu
TE_BABJI_000001698,vaijAg sTIlslo udyogAlu
TE_BABJI_000001699,khalIlku vArniMg
TE_BABJI_000001700,bAgA pADutunnADani kaugiliMcukuMTe
TE_BABJI_000001701,A oTamiki pratIkAraM tIrcukovAli zikhar dhavan
TE_BABJI_000001702,pradhAni modI varsaెs praNab mukharjI
TE_BABJI_000001703,bhArI agnipramAdaM  phair iMjinlato
TE_BABJI_000001704,kesIAr muMdu vAraెMta
TE_BABJI_000001705,posTu ఒkkaTe panicestuMdi mAtraM
TE_BABJI_000001706,kAgitaM mukkale kaLAkRtulu
TE_BABJI_000001707,brekiMg nyUs caMdA kaొccarpai veTu
TE_BABJI_000001708,aMdarikannA alpulu vAre
TE_BABJI_000001709,vyaktitva haMtakulu
TE_BABJI_000001710,inniMgs Dikler cesina bhArat iMglaMDku bhArI lakSyaM
TE_BABJI_000001711,maLlI AsTreliyA jaTTuto jata kaTTina pAMTiMg
TE_BABJI_000001712,ఎMTaెk vidyArthini Atmahatya
TE_BABJI_000001713,kaొtta phIcarlato zAMsaMg miDreMj smArTphonlu
TE_BABJI_000001714,baొddiMkanu cUsi mahiLa SAk kAru paccaDaiMdi
TE_BABJI_000001715,dhvani kavitva vizleSaNa kAryakramaM
TE_BABJI_000001716,kannA o avinIti cakravarti
TE_BABJI_000001717,vanapartilo pustaka mahotsavaM
TE_BABJI_000001718,burra uMDe SaెDyUl siddhaM cezArA
TE_BABJI_000001719,railve rikrUTmaెMT parIkSa kosaM ucita zikSaNa
TE_BABJI_000001720,AdivAsI kvIngA pallavi
TE_BABJI_000001721,talapai gannupaెTTi rU lakSalu kAjezAru
TE_BABJI_000001722,asammati ఎmmaెlyelaku bujjagiMpu
TE_BABJI_000001723,bannI Akalito unna pulilA uMTADu nAgabAbu
TE_BABJI_000001724,pratyeka avasarAlu gala pillalaku varaM bhavita keMdrAlu
TE_BABJI_000001725,taెlaMgANalo naెtturoDutunna roDlu naెlalo  maMdi maraNaM
TE_BABJI_000001726,nArtku taొli vijayaM
TE_BABJI_000001727,saెpTaెMbaru na vidyArthi garjana
TE_BABJI_000001728,nirdoSula kAlaM naDustoMdi
TE_BABJI_000001729,rASrTAniki aMjUra ruculu
TE_BABJI_000001730,rAjIv haMtakulni eM ceddAM  suprIMkorTu
TE_BABJI_000001731,jiyo praim gaDuvu ayipote paristhiteMTi
TE_BABJI_000001732,marikaొddigaMTallo haidarAbAd rAnunna amit SA
TE_BABJI_000001733,kaొtta rikArDulu sRSTiMcina sTAk mArkaెTlu
TE_BABJI_000001734,loksabhalo oTiMgA phaiTiMgA
TE_BABJI_000001735,gyAMgsTarnu paTTiMcina gAL phraెMDs
TE_BABJI_000001736,patanamavutunna rUpAyi pravAsI sAyaM
TE_BABJI_000001737,jigneS mevAni sAmAjika nyAyaM ryAlI
TE_BABJI_000001738,umAMg to upayogAlaెnno
TE_BABJI_000001739,mugustunna mUDhaM bhArIgA paెrigina baMgAraM dhara
TE_BABJI_000001740,rAhul gAMdhIki gaNataMtra veDukala AhvAnaM kAMgraెs maMDipATu
TE_BABJI_000001741,iyarphonsto ikkaTlu
TE_BABJI_000001742,svarNaM sAdhiMci vimarzalaku caెk paెDutuMdA
TE_BABJI_000001743,aTavI zAkhAdhikArulaku zubhavArta
TE_BABJI_000001744,ఒkka nimiSaM leTainA udyogAlu uDipotAy
TE_BABJI_000001745,o yuvati bassuloki ఒMTarigA ఎkkagAne Draivar eM cezADaMTe
TE_BABJI_000001746,ఎnnikala pracAraMlo phasT TaiM TIDIpIni TArgaెT cesina modI
TE_BABJI_000001747,nA vaెnake uMDaMDidezAnni mArcestA
TE_BABJI_000001748,vAdapriya bhAratIyuDu  bhagavAn
TE_BABJI_000001749,bIఎsఎnఎl nuMci adiripoye Aphar
TE_BABJI_000001750,ఎnaiIpiaiDIlo udyogAlu
TE_BABJI_000001751,heLana cesina vAre AzcaryapotunnAru nAyini
TE_BABJI_000001752,bhArI vAhanAllo baruvuku vaెsulubATu
TE_BABJI_000001753,jaiDas cetiki kAMplAn
TE_BABJI_000001754,mAldIvulu paryaTanaku pIఎM modI
TE_BABJI_000001755,kAmanvaెlt gemslo gururAjAku rajata patakaM
TE_BABJI_000001756,amit SA mA kosaM cAlA sepu vaెyiT cezAru kAnI
TE_BABJI_000001757,yuvakuni dAruNa hatya aidiLlaku nippaMTiMcina sthAnikulu
TE_BABJI_000001758,iMDiyAtone kazmIr manugaDaasaెMblIlo sIఎM udbodha
TE_BABJI_000001759,TrakIjIlo TATA moTArs phainAnsku vATA
TE_BABJI_000001760,nirudyogulaku bhArI zubhavArta
TE_BABJI_000001761,kaొlikkirAni maెTro Astula sekaraNa
TE_BABJI_000001762,kohlI greT kAdu
TE_BABJI_000001763,iMdrAvatilo viSAda ghoSa
TE_BABJI_000001764,udyogulu kAdu miliyanIrlu
TE_BABJI_000001765,nyUjaెn  zAtaM sabsrkaib
TE_BABJI_000001766,kvArTarslo husAmuddIn
TE_BABJI_000001767,paెthAy tupAnupai vAtAvAraNa zAkha tAjA haెccarikalu
TE_BABJI_000001768,ahaMkAraM avasaramA
TE_BABJI_000001769,kumArtaె muccaTa tIrcina keMdramaMtri
TE_BABJI_000001770,prayatnistene anukUlata
TE_BABJI_000001771,chattIsgaDh zAsana sabha ఎnnikalu  raెMDo daza pracArAniki taెra
TE_BABJI_000001772,roDDu pramAdaMlo mugguri mRti
TE_BABJI_000001773,phesbuk nuMci maro ApSan rIcArj meD IjI
TE_BABJI_000001774,iMTi sabhyulapai big bAs prazaMsala varSaM
TE_BABJI_000001775,tALi kaTTina mUDoroje bhAryanu kaDatercina bhartaku yAvajjIva zikSa
TE_BABJI_000001776,jUnlo  zAtaM paెrigina niyAmakAlu
TE_BABJI_000001777,abbAyilaku gaెlupu ammAyilaku DrA
TE_BABJI_000001778,idi o brahmAstraM
TE_BABJI_000001779,I yanTiAr sinimA kUDA maొdalaiMdi
TE_BABJI_000001780,TrophI aMdukunna vaెMTane parugulu paెTTina nyUjilAMD kaెpTaెn
TE_BABJI_000001781,oTeste cAluucitaMgA veDiveDi dosaెluphilTar kAphI
TE_BABJI_000001782,TITIDIlo moganunna sammaె sairan
TE_BABJI_000001783,khAtAdArulaku ఎsbIai SAk
TE_BABJI_000001784,maigrenku inhelar cikitsa
TE_BABJI_000001785,rAjamauLi malTIsTArarlo maro sTAr hIro
TE_BABJI_000001786,vAtAvaraNa zAkha haెccarikato apramattamaina epI prabhutvaM
TE_BABJI_000001787,TIArఎs nuMci saొMtagUTiki cerukunna A phairbrAMD ఎMduku oDipoyAru
TE_BABJI_000001788,aiఎlఎphఎsku ఎlaisi aMDa
TE_BABJI_000001789,baDjaెTpai vALla ఎMpIle mATlADalekapotunnAru cidaMbaraM
TE_BABJI_000001790,iMTar parIkSalayyAka paెLli cesukovAlanukunnAru kAnI
TE_BABJI_000001791,brekiMg nyUs riTairmaెMT prakaTiMcina gautam gaMbhIr
TE_BABJI_000001792,mahiLallo kaొtta samasya idi lopiste pramAdameMTunna vaidyulu
TE_BABJI_000001793,kraెDiT kArDulapai adharma vaDDI
TE_BABJI_000001794,navodaya pravezAlaku noTiphikeSan viDudala
TE_BABJI_000001795,varSaMlo taDiste anArogyame
TE_BABJI_000001796,aipIఎl  paMjAb baular saMcalana rikArDu
TE_BABJI_000001797,eDu vikaెTlu Daun kaSTAllo bhArat
TE_BABJI_000001798,ఎmmaెlyelaku mUla vetanaM rU paెMpu
TE_BABJI_000001799,arab dezAlu rAphaెl
TE_BABJI_000001800,meghana joDIki svarNaM
TE_BABJI_000001801,kaLlu tirige nijaM simaెMTu riMgulato
TE_BABJI_000001802,salmAn nA bharta aMTU baెdiriMcina yuvati
TE_BABJI_000001803,vimAnaMlo epI spIkar koDaెla tRTilo tappina pramAdaM
TE_BABJI_000001804,mammalni roDDu mIda vadilesi nAnna vaెLlipoyAru vALliddarU ఎMto sAyaM cezAru
TE_BABJI_000001805,A lAyar bIjepI maniSi
TE_BABJI_000001806,amaెrikA nuMci vaccina kesIAr maLlI uttam phair
TE_BABJI_000001807,Tannula reSan biyyaM paTTiveta
TE_BABJI_000001808,mUDo puruSArthaM mukhyame kAnI
TE_BABJI_000001809,taెlaMgANa paMcAyatIrAjlo  posTulu
TE_BABJI_000001810,bhaggumaMTunna bhUmula dhara
TE_BABJI_000001811,kumArasvAmi nAmineSan dAkhalu
TE_BABJI_000001812,iSA aMbAnI vaెDDiMg kArDu ఎlA uMdaMTe
TE_BABJI_000001813,bhajaraMg puniyAku bhArI najarAnA
TE_BABJI_000001814,TiDipi ఎmmaెlsI vAkATini araెsT cesina sibiai
TE_BABJI_000001815,vyavasAyotpattula ఎgumatulaku protsAhaM
TE_BABJI_000001816,vaiఎs kuTuMbamaMTene kamISanla kuTuMbamani peru yanamala
TE_BABJI_000001817,na grUps noTiphikeSanlu
TE_BABJI_000001818,maMdiki udyogAlu
TE_BABJI_000001819,velamaMdi prekSakula naDuma mIre sTeDiyaMlo krikaెT ADaొccu
TE_BABJI_000001820,eLla tarvAta tirigivastAnAkosaM vaెtakaొddu
TE_BABJI_000001821,ఒkka phaొTo Amaె jIvitAnni mArcesiMdi
TE_BABJI_000001822,phainallo muMbai
TE_BABJI_000001823,vijayavADa uDA kAlanIlo kalakalaM
TE_BABJI_000001824,marAThAla caritralo pISvAla yugaM poTI parIkSala pratyekaM hisTarI
TE_BABJI_000001825,darakhAstu gaDuvu maro vAraM
TE_BABJI_000001826,ఎnnikallo TikkaెTlu dakkavani TIDIpI neta ఎvarini haెccariMcAru
TE_BABJI_000001827,mArkaెTloki maro kaొtta moDal smArT phon
TE_BABJI_000001828,maMtri pariTAla sunIta kumArtaె paెLli erpATlu pUrti
TE_BABJI_000001829,pAlallo kaltIni phonto pasigaTTaొccu
TE_BABJI_000001830,aiosIఎllo udyogAlu
TE_BABJI_000001831,ilAMTi gaTs unna nirmAtalu TAlIvuDki kAvAlaTa
TE_BABJI_000001832,pAkto airlaMD taొli TaెsT neTi nuMci
TE_BABJI_000001833,phyASan prapaMcaMlonU saMskRti saMpradAyAlanu pATistU
TE_BABJI_000001834,musalamma jAtaralo girijana saMskRtiki anyAyaM
TE_BABJI_000001835,kesIAre maLlI sIఎM kAbotunnAru asaduddIn
TE_BABJI_000001836,paెnnA sAhitya puraskAraM
TE_BABJI_000001837,taెlaMgANamA telcuko
TE_BABJI_000001838,jUn na bAlakRSNaboyapATi sinimA prAraMbhaM
TE_BABJI_000001839,modI AsanAlu sare  eLla devaెgauDa phiTnaెs cUste
TE_BABJI_000001840,kArtIki nArko TaెsT
TE_BABJI_000001841,cinna bAlayya mUDo taragati caduvutUne
TE_BABJI_000001842,phAmlo unnoLlanu tIsestunna kohlI pelutunna jokulu
TE_BABJI_000001843,lIkejIto sITu paొMdinavAre ఎMsaెT lIkejIki pAlpaDDAru
TE_BABJI_000001844,iMgliSu rAvaDaM ledani dAruNamaina pani cezADu
TE_BABJI_000001845,aphridipai nippula caెrugutunna bhArata ATagALlu
TE_BABJI_000001846,tirupatilo dharmaporATa bahiraMgasabha
TE_BABJI_000001847,jihaెcaiఎఎlku grIn ఎyirporTs avArDu
TE_BABJI_000001848,jAtIya rAjakIyAlapai aMdari mAdiri kuppigaMtuleyalenu
TE_BABJI_000001849,dhonI sariggA  naెlala tarvAta
